ws_property_id,location,property_type_id,current_monthly_rent,apt_house,num_bedrooms,kitchen,shared,percentile_10th_price,percentile_90th_price,sample_nightly_rent_price
W155,L3256,R10,2100,house,1,Y,N,239,1431,969
W155,L3256,R10,2100,house,1,Y,N,130,821,389
W155,L3256,R10,2100,house,1,Y,N,252,547,444
W155,L3256,R10,2100,house,1,Y,N,229,859,662
W155,L3256,R10,2100,house,1,Y,N,106,267,201
W155,L3256,R10,2100,house,1,Y,N,209,384,240
W155,L3256,R10,2100,house,1,Y,N,145,300,192
W155,L3256,R10,2100,house,1,Y,N,125,288,207
W155,L3256,R10,2100,house,1,Y,N,158,706,343
W155,L3256,R10,2100,house,1,Y,N,283,1261,980
W155,L3256,R10,2100,house,1,Y,N,231,1027,549
W155,L3256,R10,2100,house,1,Y,N,151,673,255
W155,L3256,R10,2100,house,1,Y,N,186,829,669
W155,L3256,R10,2100,house,1,Y,N,109,615,280
W155,L3256,R10,2100,house,1,Y,N,157,471,318
W155,L3256,R10,2100,house,1,Y,N,162,614,524
W155,L3256,R10,2100,house,1,Y,N,333,665,474
W155,L3256,R10,2100,house,1,Y,N,155,252,197
W155,L3256,R10,2100,house,1,Y,N,179,629,337
W155,L3256,R10,2100,house,1,Y,N,128,450,213
W155,L3256,R10,2100,house,1,Y,N,138,485,251
W155,L3256,R10,2100,house,1,Y,N,257,903,443
W155,L3256,R10,2100,house,1,Y,N,236,829,533
W155,L3256,R10,2100,house,1,Y,N,90,375,318
W155,L3256,R10,2100,house,1,Y,N,141,263,187
W155,L3256,R10,2100,house,1,Y,N,181,316,238
W155,L3256,R10,2100,house,1,Y,N,263,489,429
W155,L3256,R10,2100,house,1,Y,N,173,322,305
W155,L3256,R10,2100,house,1,Y,N,222,381,244
W155,L3256,R10,2100,house,1,Y,N,448,2128,1477
W155,L3256,R10,2100,house,1,Y,N,287,395,325
W155,L3256,R10,2100,house,1,Y,N,486,1215,860
W155,L3256,R10,2100,house,1,Y,N,226,368,308
W155,L3256,R10,2100,house,1,Y,N,215,377,363
W155,L3256,R10,2100,house,1,Y,N,84,376,266
W155,L3256,R10,2100,house,1,Y,N,189,588,393
W155,L3256,R10,2100,house,1,Y,N,202,629,389
W155,L3256,R10,2100,house,1,Y,N,162,504,435
W155,L3256,R10,2100,house,1,Y,N,186,578,490
W155,L3256,R10,2100,house,1,Y,N,193,600,387
W155,L3256,R10,2100,house,1,Y,N,81,205,146
W155,L3256,R10,2100,house,1,Y,N,116,296,141
W155,L3256,R10,2100,house,1,Y,N,116,296,206
W155,L3256,R10,2100,house,1,Y,N,96,245,146
W159,L3261,R10,1400,house,1,Y,N,155,494,257
W159,L3261,R10,1400,house,1,Y,N,190,462,221
W159,L3261,R10,1400,house,1,Y,N,186,465,325
W159,L3261,R10,1400,house,1,Y,N,86,488,418
W159,L3261,R10,1400,house,1,Y,N,103,807,200
W159,L3261,R10,1400,house,1,Y,N,165,1296,420
W159,L3261,R10,1400,house,1,Y,N,133,1040,621
W159,L3261,R10,1400,house,1,Y,N,111,868,471
W159,L3261,R10,1400,house,1,Y,N,102,799,355
W159,L3261,R10,1400,house,1,Y,N,152,300,256
W159,L3261,R10,1400,house,1,Y,N,140,288,240
W159,L3261,R10,1400,house,1,Y,N,145,333,246
W159,L3261,R10,1400,house,1,Y,N,135,287,232
W159,L3261,R10,1400,house,1,Y,N,157,320,289
W159,L3261,R10,1400,house,1,Y,N,225,406,297
W159,L3261,R10,1400,house,1,Y,N,202,646,380
W159,L3261,R10,1400,house,1,Y,N,239,1431,969
W159,L3261,R10,1400,house,1,Y,N,130,821,389
W159,L3261,R10,1400,house,1,Y,N,252,547,444
W159,L3261,R10,1400,house,1,Y,N,229,859,662
W159,L3261,R10,1400,house,1,Y,N,106,267,201
W159,L3261,R10,1400,house,1,Y,N,209,384,240
W159,L3261,R10,1400,house,1,Y,N,145,300,192
W159,L3261,R10,1400,house,1,Y,N,125,288,207
W159,L3261,R10,1400,house,1,Y,N,158,706,343
W159,L3261,R10,1400,house,1,Y,N,283,1261,980
W159,L3261,R10,1400,house,1,Y,N,231,1027,549
W159,L3261,R10,1400,house,1,Y,N,151,673,255
W159,L3261,R10,1400,house,1,Y,N,186,829,669
W159,L3261,R10,1400,house,1,Y,N,109,615,280
W159,L3261,R10,1400,house,1,Y,N,157,471,318
W159,L3261,R10,1400,house,1,Y,N,162,614,524
W159,L3261,R10,1400,house,1,Y,N,333,665,474
W159,L3261,R10,1400,house,1,Y,N,155,252,197
W159,L3261,R10,1400,house,1,Y,N,179,629,337
W159,L3261,R10,1400,house,1,Y,N,128,450,213
W159,L3261,R10,1400,house,1,Y,N,138,485,251
W159,L3261,R10,1400,house,1,Y,N,257,903,443
W159,L3261,R10,1400,house,1,Y,N,236,829,533
W159,L3261,R10,1400,house,1,Y,N,90,375,318
W159,L3261,R10,1400,house,1,Y,N,141,263,187
W159,L3261,R10,1400,house,1,Y,N,181,316,238
W159,L3261,R10,1400,house,1,Y,N,263,489,429
W159,L3261,R10,1400,house,1,Y,N,173,322,305
W159,L3261,R10,1400,house,1,Y,N,222,381,244
W159,L3261,R10,1400,house,1,Y,N,448,2128,1477
W159,L3261,R10,1400,house,1,Y,N,287,395,325
W159,L3261,R10,1400,house,1,Y,N,486,1215,860
W159,L3261,R10,1400,house,1,Y,N,226,368,308
W159,L3261,R10,1400,house,1,Y,N,215,377,363
W159,L3261,R10,1400,house,1,Y,N,84,376,266
W159,L3261,R10,1400,house,1,Y,N,189,588,393
W159,L3261,R10,1400,house,1,Y,N,202,629,389
W159,L3261,R10,1400,house,1,Y,N,162,504,435
W159,L3261,R10,1400,house,1,Y,N,186,578,490
W159,L3261,R10,1400,house,1,Y,N,193,600,387
W159,L3261,R10,1400,house,1,Y,N,81,205,146
W159,L3261,R10,1400,house,1,Y,N,116,296,141
W159,L3261,R10,1400,house,1,Y,N,116,296,206
W159,L3261,R10,1400,house,1,Y,N,96,245,146
W163,L3262,R10,1500,house,1,Y,N,155,494,257
W163,L3262,R10,1500,house,1,Y,N,190,462,221
W163,L3262,R10,1500,house,1,Y,N,186,465,325
W163,L3262,R10,1500,house,1,Y,N,86,488,418
W163,L3262,R10,1500,house,1,Y,N,103,807,200
W163,L3262,R10,1500,house,1,Y,N,165,1296,420
W163,L3262,R10,1500,house,1,Y,N,133,1040,621
W163,L3262,R10,1500,house,1,Y,N,111,868,471
W163,L3262,R10,1500,house,1,Y,N,102,799,355
W163,L3262,R10,1500,house,1,Y,N,152,300,256
W163,L3262,R10,1500,house,1,Y,N,140,288,240
W163,L3262,R10,1500,house,1,Y,N,145,333,246
W163,L3262,R10,1500,house,1,Y,N,135,287,232
W163,L3262,R10,1500,house,1,Y,N,157,320,289
W163,L3262,R10,1500,house,1,Y,N,225,406,297
W163,L3262,R10,1500,house,1,Y,N,202,646,380
W163,L3262,R10,1500,house,1,Y,N,239,1431,969
W163,L3262,R10,1500,house,1,Y,N,130,821,389
W163,L3262,R10,1500,house,1,Y,N,252,547,444
W163,L3262,R10,1500,house,1,Y,N,229,859,662
W163,L3262,R10,1500,house,1,Y,N,106,267,201
W163,L3262,R10,1500,house,1,Y,N,209,384,240
W163,L3262,R10,1500,house,1,Y,N,145,300,192
W163,L3262,R10,1500,house,1,Y,N,125,288,207
W163,L3262,R10,1500,house,1,Y,N,158,706,343
W163,L3262,R10,1500,house,1,Y,N,283,1261,980
W163,L3262,R10,1500,house,1,Y,N,231,1027,549
W163,L3262,R10,1500,house,1,Y,N,151,673,255
W163,L3262,R10,1500,house,1,Y,N,186,829,669
W163,L3262,R10,1500,house,1,Y,N,109,615,280
W163,L3262,R10,1500,house,1,Y,N,157,471,318
W163,L3262,R10,1500,house,1,Y,N,162,614,524
W163,L3262,R10,1500,house,1,Y,N,333,665,474
W163,L3262,R10,1500,house,1,Y,N,155,252,197
W163,L3262,R10,1500,house,1,Y,N,179,629,337
W163,L3262,R10,1500,house,1,Y,N,128,450,213
W163,L3262,R10,1500,house,1,Y,N,138,485,251
W163,L3262,R10,1500,house,1,Y,N,257,903,443
W163,L3262,R10,1500,house,1,Y,N,236,829,533
W163,L3262,R10,1500,house,1,Y,N,90,375,318
W163,L3262,R10,1500,house,1,Y,N,141,263,187
W163,L3262,R10,1500,house,1,Y,N,181,316,238
W163,L3262,R10,1500,house,1,Y,N,263,489,429
W163,L3262,R10,1500,house,1,Y,N,173,322,305
W163,L3262,R10,1500,house,1,Y,N,222,381,244
W163,L3262,R10,1500,house,1,Y,N,448,2128,1477
W163,L3262,R10,1500,house,1,Y,N,287,395,325
W163,L3262,R10,1500,house,1,Y,N,486,1215,860
W163,L3262,R10,1500,house,1,Y,N,226,368,308
W163,L3262,R10,1500,house,1,Y,N,215,377,363
W163,L3262,R10,1500,house,1,Y,N,84,376,266
W163,L3262,R10,1500,house,1,Y,N,189,588,393
W163,L3262,R10,1500,house,1,Y,N,202,629,389
W163,L3262,R10,1500,house,1,Y,N,162,504,435
W163,L3262,R10,1500,house,1,Y,N,186,578,490
W163,L3262,R10,1500,house,1,Y,N,193,600,387
W163,L3262,R10,1500,house,1,Y,N,81,205,146
W163,L3262,R10,1500,house,1,Y,N,116,296,141
W163,L3262,R10,1500,house,1,Y,N,116,296,206
W163,L3262,R10,1500,house,1,Y,N,96,245,146
W167,L3264,R10,1400,house,1,Y,N,155,494,257
W167,L3264,R10,1400,house,1,Y,N,190,462,221
W167,L3264,R10,1400,house,1,Y,N,186,465,325
W167,L3264,R10,1400,house,1,Y,N,86,488,418
W167,L3264,R10,1400,house,1,Y,N,103,807,200
W167,L3264,R10,1400,house,1,Y,N,165,1296,420
W167,L3264,R10,1400,house,1,Y,N,133,1040,621
W167,L3264,R10,1400,house,1,Y,N,111,868,471
W167,L3264,R10,1400,house,1,Y,N,102,799,355
W167,L3264,R10,1400,house,1,Y,N,152,300,256
W167,L3264,R10,1400,house,1,Y,N,140,288,240
W167,L3264,R10,1400,house,1,Y,N,145,333,246
W167,L3264,R10,1400,house,1,Y,N,135,287,232
W167,L3264,R10,1400,house,1,Y,N,157,320,289
W167,L3264,R10,1400,house,1,Y,N,225,406,297
W167,L3264,R10,1400,house,1,Y,N,202,646,380
W167,L3264,R10,1400,house,1,Y,N,239,1431,969
W167,L3264,R10,1400,house,1,Y,N,130,821,389
W167,L3264,R10,1400,house,1,Y,N,252,547,444
W167,L3264,R10,1400,house,1,Y,N,229,859,662
W167,L3264,R10,1400,house,1,Y,N,106,267,201
W167,L3264,R10,1400,house,1,Y,N,209,384,240
W167,L3264,R10,1400,house,1,Y,N,145,300,192
W167,L3264,R10,1400,house,1,Y,N,125,288,207
W167,L3264,R10,1400,house,1,Y,N,158,706,343
W167,L3264,R10,1400,house,1,Y,N,283,1261,980
W167,L3264,R10,1400,house,1,Y,N,231,1027,549
W167,L3264,R10,1400,house,1,Y,N,151,673,255
W167,L3264,R10,1400,house,1,Y,N,186,829,669
W167,L3264,R10,1400,house,1,Y,N,109,615,280
W167,L3264,R10,1400,house,1,Y,N,157,471,318
W167,L3264,R10,1400,house,1,Y,N,162,614,524
W167,L3264,R10,1400,house,1,Y,N,333,665,474
W167,L3264,R10,1400,house,1,Y,N,155,252,197
W167,L3264,R10,1400,house,1,Y,N,179,629,337
W167,L3264,R10,1400,house,1,Y,N,128,450,213
W167,L3264,R10,1400,house,1,Y,N,138,485,251
W167,L3264,R10,1400,house,1,Y,N,257,903,443
W167,L3264,R10,1400,house,1,Y,N,236,829,533
W167,L3264,R10,1400,house,1,Y,N,90,375,318
W167,L3264,R10,1400,house,1,Y,N,141,263,187
W167,L3264,R10,1400,house,1,Y,N,181,316,238
W167,L3264,R10,1400,house,1,Y,N,263,489,429
W167,L3264,R10,1400,house,1,Y,N,173,322,305
W167,L3264,R10,1400,house,1,Y,N,222,381,244
W167,L3264,R10,1400,house,1,Y,N,448,2128,1477
W167,L3264,R10,1400,house,1,Y,N,287,395,325
W167,L3264,R10,1400,house,1,Y,N,486,1215,860
W167,L3264,R10,1400,house,1,Y,N,226,368,308
W167,L3264,R10,1400,house,1,Y,N,215,377,363
W167,L3264,R10,1400,house,1,Y,N,84,376,266
W167,L3264,R10,1400,house,1,Y,N,189,588,393
W167,L3264,R10,1400,house,1,Y,N,202,629,389
W167,L3264,R10,1400,house,1,Y,N,162,504,435
W167,L3264,R10,1400,house,1,Y,N,186,578,490
W167,L3264,R10,1400,house,1,Y,N,193,600,387
W167,L3264,R10,1400,house,1,Y,N,81,205,146
W167,L3264,R10,1400,house,1,Y,N,116,296,141
W167,L3264,R10,1400,house,1,Y,N,116,296,206
W167,L3264,R10,1400,house,1,Y,N,96,245,146
W171,L10126,R10,1300,house,1,Y,N,155,494,257
W171,L10126,R10,1300,house,1,Y,N,190,462,221
W171,L10126,R10,1300,house,1,Y,N,186,465,325
W171,L10126,R10,1300,house,1,Y,N,86,488,418
W171,L10126,R10,1300,house,1,Y,N,103,807,200
W171,L10126,R10,1300,house,1,Y,N,165,1296,420
W171,L10126,R10,1300,house,1,Y,N,133,1040,621
W171,L10126,R10,1300,house,1,Y,N,111,868,471
W171,L10126,R10,1300,house,1,Y,N,102,799,355
W171,L10126,R10,1300,house,1,Y,N,152,300,256
W171,L10126,R10,1300,house,1,Y,N,140,288,240
W171,L10126,R10,1300,house,1,Y,N,145,333,246
W171,L10126,R10,1300,house,1,Y,N,135,287,232
W171,L10126,R10,1300,house,1,Y,N,157,320,289
W171,L10126,R10,1300,house,1,Y,N,225,406,297
W171,L10126,R10,1300,house,1,Y,N,202,646,380
W171,L10126,R10,1300,house,1,Y,N,239,1431,969
W171,L10126,R10,1300,house,1,Y,N,130,821,389
W171,L10126,R10,1300,house,1,Y,N,252,547,444
W171,L10126,R10,1300,house,1,Y,N,229,859,662
W171,L10126,R10,1300,house,1,Y,N,106,267,201
W171,L10126,R10,1300,house,1,Y,N,209,384,240
W171,L10126,R10,1300,house,1,Y,N,145,300,192
W171,L10126,R10,1300,house,1,Y,N,125,288,207
W171,L10126,R10,1300,house,1,Y,N,158,706,343
W171,L10126,R10,1300,house,1,Y,N,283,1261,980
W171,L10126,R10,1300,house,1,Y,N,231,1027,549
W171,L10126,R10,1300,house,1,Y,N,151,673,255
W171,L10126,R10,1300,house,1,Y,N,186,829,669
W171,L10126,R10,1300,house,1,Y,N,109,615,280
W171,L10126,R10,1300,house,1,Y,N,157,471,318
W171,L10126,R10,1300,house,1,Y,N,162,614,524
W171,L10126,R10,1300,house,1,Y,N,333,665,474
W171,L10126,R10,1300,house,1,Y,N,155,252,197
W171,L10126,R10,1300,house,1,Y,N,179,629,337
W171,L10126,R10,1300,house,1,Y,N,128,450,213
W171,L10126,R10,1300,house,1,Y,N,138,485,251
W171,L10126,R10,1300,house,1,Y,N,257,903,443
W171,L10126,R10,1300,house,1,Y,N,236,829,533
W171,L10126,R10,1300,house,1,Y,N,90,375,318
W171,L10126,R10,1300,house,1,Y,N,141,263,187
W171,L10126,R10,1300,house,1,Y,N,181,316,238
W171,L10126,R10,1300,house,1,Y,N,263,489,429
W171,L10126,R10,1300,house,1,Y,N,173,322,305
W171,L10126,R10,1300,house,1,Y,N,222,381,244
W171,L10126,R10,1300,house,1,Y,N,448,2128,1477
W171,L10126,R10,1300,house,1,Y,N,287,395,325
W171,L10126,R10,1300,house,1,Y,N,486,1215,860
W171,L10126,R10,1300,house,1,Y,N,226,368,308
W171,L10126,R10,1300,house,1,Y,N,215,377,363
W171,L10126,R10,1300,house,1,Y,N,84,376,266
W171,L10126,R10,1300,house,1,Y,N,189,588,393
W171,L10126,R10,1300,house,1,Y,N,202,629,389
W171,L10126,R10,1300,house,1,Y,N,162,504,435
W171,L10126,R10,1300,house,1,Y,N,186,578,490
W171,L10126,R10,1300,house,1,Y,N,193,600,387
W171,L10126,R10,1300,house,1,Y,N,81,205,146
W171,L10126,R10,1300,house,1,Y,N,116,296,141
W171,L10126,R10,1300,house,1,Y,N,116,296,206
W171,L10126,R10,1300,house,1,Y,N,96,245,146
W175,L10130,R10,1000,house,1,Y,N,155,494,257
W175,L10130,R10,1000,house,1,Y,N,190,462,221
W175,L10130,R10,1000,house,1,Y,N,186,465,325
W175,L10130,R10,1000,house,1,Y,N,86,488,418
W175,L10130,R10,1000,house,1,Y,N,103,807,200
W175,L10130,R10,1000,house,1,Y,N,165,1296,420
W175,L10130,R10,1000,house,1,Y,N,133,1040,621
W175,L10130,R10,1000,house,1,Y,N,111,868,471
W175,L10130,R10,1000,house,1,Y,N,102,799,355
W175,L10130,R10,1000,house,1,Y,N,152,300,256
W175,L10130,R10,1000,house,1,Y,N,140,288,240
W175,L10130,R10,1000,house,1,Y,N,145,333,246
W175,L10130,R10,1000,house,1,Y,N,135,287,232
W175,L10130,R10,1000,house,1,Y,N,157,320,289
W175,L10130,R10,1000,house,1,Y,N,225,406,297
W175,L10130,R10,1000,house,1,Y,N,202,646,380
W175,L10130,R10,1000,house,1,Y,N,239,1431,969
W175,L10130,R10,1000,house,1,Y,N,130,821,389
W175,L10130,R10,1000,house,1,Y,N,252,547,444
W175,L10130,R10,1000,house,1,Y,N,229,859,662
W175,L10130,R10,1000,house,1,Y,N,106,267,201
W175,L10130,R10,1000,house,1,Y,N,209,384,240
W175,L10130,R10,1000,house,1,Y,N,145,300,192
W175,L10130,R10,1000,house,1,Y,N,125,288,207
W175,L10130,R10,1000,house,1,Y,N,158,706,343
W175,L10130,R10,1000,house,1,Y,N,283,1261,980
W175,L10130,R10,1000,house,1,Y,N,231,1027,549
W175,L10130,R10,1000,house,1,Y,N,151,673,255
W175,L10130,R10,1000,house,1,Y,N,186,829,669
W175,L10130,R10,1000,house,1,Y,N,109,615,280
W175,L10130,R10,1000,house,1,Y,N,157,471,318
W175,L10130,R10,1000,house,1,Y,N,162,614,524
W175,L10130,R10,1000,house,1,Y,N,333,665,474
W175,L10130,R10,1000,house,1,Y,N,155,252,197
W175,L10130,R10,1000,house,1,Y,N,179,629,337
W175,L10130,R10,1000,house,1,Y,N,128,450,213
W175,L10130,R10,1000,house,1,Y,N,138,485,251
W175,L10130,R10,1000,house,1,Y,N,257,903,443
W175,L10130,R10,1000,house,1,Y,N,236,829,533
W175,L10130,R10,1000,house,1,Y,N,90,375,318
W175,L10130,R10,1000,house,1,Y,N,141,263,187
W175,L10130,R10,1000,house,1,Y,N,181,316,238
W175,L10130,R10,1000,house,1,Y,N,263,489,429
W175,L10130,R10,1000,house,1,Y,N,173,322,305
W175,L10130,R10,1000,house,1,Y,N,222,381,244
W175,L10130,R10,1000,house,1,Y,N,448,2128,1477
W175,L10130,R10,1000,house,1,Y,N,287,395,325
W175,L10130,R10,1000,house,1,Y,N,486,1215,860
W175,L10130,R10,1000,house,1,Y,N,226,368,308
W175,L10130,R10,1000,house,1,Y,N,215,377,363
W175,L10130,R10,1000,house,1,Y,N,84,376,266
W175,L10130,R10,1000,house,1,Y,N,189,588,393
W175,L10130,R10,1000,house,1,Y,N,202,629,389
W175,L10130,R10,1000,house,1,Y,N,162,504,435
W175,L10130,R10,1000,house,1,Y,N,186,578,490
W175,L10130,R10,1000,house,1,Y,N,193,600,387
W175,L10130,R10,1000,house,1,Y,N,81,205,146
W175,L10130,R10,1000,house,1,Y,N,116,296,141
W175,L10130,R10,1000,house,1,Y,N,116,296,206
W175,L10130,R10,1000,house,1,Y,N,96,245,146
W179,L10133,R10,800,house,1,Y,N,155,494,257
W179,L10133,R10,800,house,1,Y,N,190,462,221
W179,L10133,R10,800,house,1,Y,N,186,465,325
W179,L10133,R10,800,house,1,Y,N,86,488,418
W179,L10133,R10,800,house,1,Y,N,103,807,200
W179,L10133,R10,800,house,1,Y,N,165,1296,420
W179,L10133,R10,800,house,1,Y,N,133,1040,621
W179,L10133,R10,800,house,1,Y,N,111,868,471
W179,L10133,R10,800,house,1,Y,N,102,799,355
W179,L10133,R10,800,house,1,Y,N,152,300,256
W179,L10133,R10,800,house,1,Y,N,140,288,240
W179,L10133,R10,800,house,1,Y,N,145,333,246
W179,L10133,R10,800,house,1,Y,N,135,287,232
W179,L10133,R10,800,house,1,Y,N,157,320,289
W179,L10133,R10,800,house,1,Y,N,225,406,297
W179,L10133,R10,800,house,1,Y,N,202,646,380
W179,L10133,R10,800,house,1,Y,N,239,1431,969
W179,L10133,R10,800,house,1,Y,N,130,821,389
W179,L10133,R10,800,house,1,Y,N,252,547,444
W179,L10133,R10,800,house,1,Y,N,229,859,662
W179,L10133,R10,800,house,1,Y,N,106,267,201
W179,L10133,R10,800,house,1,Y,N,209,384,240
W179,L10133,R10,800,house,1,Y,N,145,300,192
W179,L10133,R10,800,house,1,Y,N,125,288,207
W179,L10133,R10,800,house,1,Y,N,158,706,343
W179,L10133,R10,800,house,1,Y,N,283,1261,980
W179,L10133,R10,800,house,1,Y,N,231,1027,549
W179,L10133,R10,800,house,1,Y,N,151,673,255
W179,L10133,R10,800,house,1,Y,N,186,829,669
W179,L10133,R10,800,house,1,Y,N,109,615,280
W179,L10133,R10,800,house,1,Y,N,157,471,318
W179,L10133,R10,800,house,1,Y,N,162,614,524
W179,L10133,R10,800,house,1,Y,N,333,665,474
W179,L10133,R10,800,house,1,Y,N,155,252,197
W179,L10133,R10,800,house,1,Y,N,179,629,337
W179,L10133,R10,800,house,1,Y,N,128,450,213
W179,L10133,R10,800,house,1,Y,N,138,485,251
W179,L10133,R10,800,house,1,Y,N,257,903,443
W179,L10133,R10,800,house,1,Y,N,236,829,533
W179,L10133,R10,800,house,1,Y,N,90,375,318
W179,L10133,R10,800,house,1,Y,N,141,263,187
W179,L10133,R10,800,house,1,Y,N,181,316,238
W179,L10133,R10,800,house,1,Y,N,263,489,429
W179,L10133,R10,800,house,1,Y,N,173,322,305
W179,L10133,R10,800,house,1,Y,N,222,381,244
W179,L10133,R10,800,house,1,Y,N,448,2128,1477
W179,L10133,R10,800,house,1,Y,N,287,395,325
W179,L10133,R10,800,house,1,Y,N,486,1215,860
W179,L10133,R10,800,house,1,Y,N,226,368,308
W179,L10133,R10,800,house,1,Y,N,215,377,363
W179,L10133,R10,800,house,1,Y,N,84,376,266
W179,L10133,R10,800,house,1,Y,N,189,588,393
W179,L10133,R10,800,house,1,Y,N,202,629,389
W179,L10133,R10,800,house,1,Y,N,162,504,435
W179,L10133,R10,800,house,1,Y,N,186,578,490
W179,L10133,R10,800,house,1,Y,N,193,600,387
W179,L10133,R10,800,house,1,Y,N,81,205,146
W179,L10133,R10,800,house,1,Y,N,116,296,141
W179,L10133,R10,800,house,1,Y,N,116,296,206
W179,L10133,R10,800,house,1,Y,N,96,245,146
W18,L4761,R10,2500,house,1,Y,N,155,494,257
W18,L4761,R10,2500,house,1,Y,N,190,462,221
W18,L4761,R10,2500,house,1,Y,N,186,465,325
W18,L4761,R10,2500,house,1,Y,N,86,488,418
W18,L4761,R10,2500,house,1,Y,N,103,807,200
W18,L4761,R10,2500,house,1,Y,N,165,1296,420
W18,L4761,R10,2500,house,1,Y,N,133,1040,621
W18,L4761,R10,2500,house,1,Y,N,111,868,471
W18,L4761,R10,2500,house,1,Y,N,102,799,355
W18,L4761,R10,2500,house,1,Y,N,152,300,256
W18,L4761,R10,2500,house,1,Y,N,140,288,240
W18,L4761,R10,2500,house,1,Y,N,145,333,246
W18,L4761,R10,2500,house,1,Y,N,135,287,232
W18,L4761,R10,2500,house,1,Y,N,157,320,289
W18,L4761,R10,2500,house,1,Y,N,225,406,297
W18,L4761,R10,2500,house,1,Y,N,202,646,380
W18,L4761,R10,2500,house,1,Y,N,239,1431,969
W18,L4761,R10,2500,house,1,Y,N,130,821,389
W18,L4761,R10,2500,house,1,Y,N,252,547,444
W18,L4761,R10,2500,house,1,Y,N,229,859,662
W18,L4761,R10,2500,house,1,Y,N,106,267,201
W18,L4761,R10,2500,house,1,Y,N,209,384,240
W18,L4761,R10,2500,house,1,Y,N,145,300,192
W18,L4761,R10,2500,house,1,Y,N,125,288,207
W18,L4761,R10,2500,house,1,Y,N,158,706,343
W18,L4761,R10,2500,house,1,Y,N,283,1261,980
W18,L4761,R10,2500,house,1,Y,N,231,1027,549
W18,L4761,R10,2500,house,1,Y,N,151,673,255
W18,L4761,R10,2500,house,1,Y,N,186,829,669
W18,L4761,R10,2500,house,1,Y,N,109,615,280
W18,L4761,R10,2500,house,1,Y,N,157,471,318
W18,L4761,R10,2500,house,1,Y,N,162,614,524
W18,L4761,R10,2500,house,1,Y,N,333,665,474
W18,L4761,R10,2500,house,1,Y,N,155,252,197
W18,L4761,R10,2500,house,1,Y,N,179,629,337
W18,L4761,R10,2500,house,1,Y,N,128,450,213
W18,L4761,R10,2500,house,1,Y,N,138,485,251
W18,L4761,R10,2500,house,1,Y,N,257,903,443
W18,L4761,R10,2500,house,1,Y,N,236,829,533
W18,L4761,R10,2500,house,1,Y,N,90,375,318
W18,L4761,R10,2500,house,1,Y,N,141,263,187
W18,L4761,R10,2500,house,1,Y,N,181,316,238
W18,L4761,R10,2500,house,1,Y,N,263,489,429
W18,L4761,R10,2500,house,1,Y,N,173,322,305
W18,L4761,R10,2500,house,1,Y,N,222,381,244
W18,L4761,R10,2500,house,1,Y,N,448,2128,1477
W18,L4761,R10,2500,house,1,Y,N,287,395,325
W18,L4761,R10,2500,house,1,Y,N,486,1215,860
W18,L4761,R10,2500,house,1,Y,N,226,368,308
W18,L4761,R10,2500,house,1,Y,N,215,377,363
W18,L4761,R10,2500,house,1,Y,N,84,376,266
W18,L4761,R10,2500,house,1,Y,N,189,588,393
W18,L4761,R10,2500,house,1,Y,N,202,629,389
W18,L4761,R10,2500,house,1,Y,N,162,504,435
W18,L4761,R10,2500,house,1,Y,N,186,578,490
W18,L4761,R10,2500,house,1,Y,N,193,600,387
W18,L4761,R10,2500,house,1,Y,N,81,205,146
W18,L4761,R10,2500,house,1,Y,N,116,296,141
W18,L4761,R10,2500,house,1,Y,N,116,296,206
W18,L4761,R10,2500,house,1,Y,N,96,245,146
W183,L10136,R10,900,house,1,Y,N,155,494,257
W183,L10136,R10,900,house,1,Y,N,190,462,221
W183,L10136,R10,900,house,1,Y,N,186,465,325
W183,L10136,R10,900,house,1,Y,N,86,488,418
W183,L10136,R10,900,house,1,Y,N,103,807,200
W183,L10136,R10,900,house,1,Y,N,165,1296,420
W183,L10136,R10,900,house,1,Y,N,133,1040,621
W183,L10136,R10,900,house,1,Y,N,111,868,471
W183,L10136,R10,900,house,1,Y,N,102,799,355
W183,L10136,R10,900,house,1,Y,N,152,300,256
W183,L10136,R10,900,house,1,Y,N,140,288,240
W183,L10136,R10,900,house,1,Y,N,145,333,246
W183,L10136,R10,900,house,1,Y,N,135,287,232
W183,L10136,R10,900,house,1,Y,N,157,320,289
W183,L10136,R10,900,house,1,Y,N,225,406,297
W183,L10136,R10,900,house,1,Y,N,202,646,380
W183,L10136,R10,900,house,1,Y,N,239,1431,969
W183,L10136,R10,900,house,1,Y,N,130,821,389
W183,L10136,R10,900,house,1,Y,N,252,547,444
W183,L10136,R10,900,house,1,Y,N,229,859,662
W183,L10136,R10,900,house,1,Y,N,106,267,201
W183,L10136,R10,900,house,1,Y,N,209,384,240
W183,L10136,R10,900,house,1,Y,N,145,300,192
W183,L10136,R10,900,house,1,Y,N,125,288,207
W183,L10136,R10,900,house,1,Y,N,158,706,343
W183,L10136,R10,900,house,1,Y,N,283,1261,980
W183,L10136,R10,900,house,1,Y,N,231,1027,549
W183,L10136,R10,900,house,1,Y,N,151,673,255
W183,L10136,R10,900,house,1,Y,N,186,829,669
W183,L10136,R10,900,house,1,Y,N,109,615,280
W183,L10136,R10,900,house,1,Y,N,157,471,318
W183,L10136,R10,900,house,1,Y,N,162,614,524
W183,L10136,R10,900,house,1,Y,N,333,665,474
W183,L10136,R10,900,house,1,Y,N,155,252,197
